Instances,Run time,Objective value,Explored node,Gap,EPIs

sol_map100_N17_K3_run21	0.41	594.94 	2128 	0.0000	0 	2.119451 	23.4167	30.5004
sol_map100_N17_K3_run22	0.34	544.70 	485 	0.0000	0 	0.830959 	14.1049	27.0718
sol_map100_N17_K3_run23	4.84	560.62 	31214 	0.0000	0 	1.045864 	23.7948	31.8579
sol_map100_N17_K3_run24	0.68	516.71 	1869 	0.0000	0 	1.396969 	4.7467	17.7019
sol_map100_N17_K3_run25	7.86	549.37 	47461 	0.0000	0 	2.875753 	9.0480	24.8817
sol_map100_N17_K3_run26	1.80	546.13 	13924 	0.0000	0 	0.000000 	6.1904	22.2081
sol_map100_N17_K3_run27	2.16	545.46 	10639 	0.0000	0 	1.701002 	14.0629	23.8926
sol_map100_N17_K3_run28	0.45	568.36 	1296 	0.0000	0 	2.401895 	17.7151	28.2617
sol_map100_N17_K3_run29	5.25	533.58 	28381 	0.0000	0 	1.387335 	7.0021	22.8946
sol_map100_N17_K3_run30	2.17	548.09 	14291 	0.0000	0 	1.370479 	5.0696	21.5680
sol_map100_N17_K3_run31	3.34	528.87 	16953 	0.0000	0 	1.546283 	9.9383	25.4818
sol_map100_N17_K3_run32	2.42	568.32 	16614 	0.0000	0 	0.000000 	8.3219	23.4153
sol_map100_N17_K3_run33	1.55	538.87 	11624 	0.0000	0 	0.494235 	10.6812	25.9826
sol_map100_N17_K3_run34	0.47	546.97 	474 	0.0000	0 	0.000000 	2.0254	19.6310
sol_map100_N17_K3_run35	5.31	538.64 	25058 	0.0000	0 	0.239046 	2.6136	19.3117
sol_map100_N17_K3_run36	0.51	546.91 	1563 	0.0000	0 	0.000000 	7.0850	21.7826
sol_map100_N17_K3_run37	0.73	543.66 	2135 	0.0000	0 	0.000000 	7.5792	20.4044
sol_map100_N17_K3_run38	2.02	552.78 	13974 	0.0000	0 	2.623809 	0.0000	16.5058
sol_map100_N17_K3_run39	4.28	539.74 	29857 	0.0000	0 	0.345252 	11.6631	25.8256
sol_map100_N17_K3_run40	0.51	549.14 	2105 	0.0000	0 	0.591593 	3.2059	19.6172
sol_map100_N17_K3_run41	0.57	543.38 	1329 	0.0000	0 	1.328853 	6.9627	23.4760
sol_map100_N17_K3_run42	3.56	565.34 	23337 	0.0000	0 	1.293364 	12.4844	21.2732
sol_map100_N17_K3_run43	0.27	563.57 	132 	0.0000	0 	1.455478 	9.0046	23.8784
sol_map100_N17_K3_run44	20.32	535.06 	101439 	0.0000	0 	2.824035 	5.6299	20.0115
